id,text,category
1331272,LAPTOP HP PROBOOK 440 G3 I7-6500U/4GB/HDD 1TB/W10P6 UNIDAD,LAPTOP
1257729,DESKTOP ARTEC NUC CORE I7 SILVER (1T-WP) UNIDAD,DESKTOP
"1335677,""ALL IN ONE DELL OPTIPLEX 7440 AIO /24""""/CORE I7-6700/8GB RAM/500GB HDD UNIDAD"",ALL IN ONE"
"1332786,""LAPTOP HP 240 G4 CORI3 4GB 500GB PRO 14"""" UNIDAD"",LAPTOP"
1335585,LAPTOP HP 14-AC134LA CELERON 4GB 500GB WIND10 UNIDAD,LAPTOP
1301639,DESKTOP SP DIGITAL SP LABS INTEL CORE I3-4170 UNIDAD,DESKTOP
1283209,DESKTOP ARTEC NETANYA I5 6TA (M20-WPOF2) UNIDAD,DESKTOP
1285421,LAPTOP HP PAVILION 14-AB109LA UNIDAD,LAPTOP
1335673,DESKTOP DELL OPTIPLEX 7040 SFF/CORE I7-6700/16GB RAM/2TB HDD UNIDAD,DESKTOP
1300369,LAPTOP HP  ELITEBOOK 9480M I7-4600U/4GB/256/W10PRO UNIDAD,LAPTOP
1322918,DESKTOP HP HP PRODESK 400 G3 SFF CORE I5-6500  64 1TB 4GB WIN 7 PRO. UNIDAD,DESKTOP
"1294263,""LAPTOP DELL LATITUDE E5270 12"""" /INTEL CORE I5-6200U/ 4GB RAM DDR4/ 500GB HDD/ 3 AÑOS GARANTIA UNIDAD"",LAPTOP"
"1336449,""LAPTOP ASUS ZENBOOK UX303UB-R4144T I7-6500U 12GB 1TB GT940M 2GB 13.3"""" W10 UNIDAD"",LAPTOP"
1333519,DESKTOP DELL OPTIPLEX 3040 SFF/ CORE I3 6100/4GB RAM/ 500GB HDD/ MONITOR DELL E2216H UNIDAD,DESKTOP
1322708,ALL IN ONE LENOVO THINKCENTRE M700Z I3 4G 500GB FREEDOS UNIDAD,ALL IN ONE
1331770,LAPTOP LENOVO B40-80 (80F6006BCL) ARRIENDO POR 36 MESES,LAPTOP
1330006,ALL IN ONE APPLE MK442CI/A ARRIENDO 24 MESES,ALL IN ONE
1332109,DESKTOP BEST-PC BEST-I5-4-500-W10H UNIDAD,DESKTOP
1330004,DESKTOP HP ELITEDESK 800 SFF + HP MONITOR V221 UNIDAD,DESKTOP
1307276,DESKTOP HP PRODESK 600 MINI (POD10LT) UNIDAD,DESKTOP
1324180,LAPTOP DELL LATITUDE 3470 CORE I5-6200U/4GB/500GB/WIN 7 PRO SP (WIN 10 PRO)/14.0” UNIDAD,LAPTOP
1332806,DESKTOP DELL OPTIPLEX 7040 CORI7 8GB 500GB SFF WIND7 PROF64 UNIDAD,DESKTOP
1336909,LAPTOP HP 240 G5 (W6C06LA) UNIDAD,LAPTOP
1336911,ALL IN ONE HP PAVILION 27-N101LA UNIDAD,ALL IN ONE
"1335589,""LAPTOP LENOVO B40-80 CORI5 4G 1TB WIND10PRO 14"""" UNIDAD"",LAPTOP"
1334143,ALL IN ONE HP PAVILION 27-A003LA UNIDAD,ALL IN ONE
1332149,DESKTOP BEST-PC BEST-I5-8-500 UNIDAD,DESKTOP
1336186,LAPTOP APPLE MACBOOK AIR 13.3/1.6/8GB/256GB FLASH MMGG2CI/A UNIDAD,LAPTOP
"1315368,""LAPTOP DELL LATITUDE 5450 /CORE I5-5300U VPRO / 4GB RAM / 500GB HDD / WIN 7 PRO SP/ 14"""" / UNIDAD"",LAPTOP"
1315270,DESKTOP HP PRODESK 400 G2.5 SFF (P0D32LT) ARRIENDO 12 MESES,DESKTOP
1335647,ALL IN ONE LENOVO THINKCENTRE M73Z (10BBA0XNCS) ARRIENDO 36 MESES,ALL IN ONE
1256926,DESKTOP LANIX S601-G1840W UNIDAD,DESKTOP
"1335597,""ALL IN ONE DELL OPTIPLEX 7440 CORI7 23"""" 8GB 500GB WIN7PRO UNIDAD"",ALL IN ONE"
1335652,LAPTOP LENOVO THINKPAD T450 I5 (20BUA091CL)  ARRIENDO 24 MESES,LAPTOP
1332166,DESKTOP BEST-PC BEST-I3-8-500-22 UNIDAD,DESKTOP
1330564,DESKTOP HP ELITEDESK 800 G2 SFF CON OFFICE 2016 (L1G76AV#TM4) UNIDAD,DESKTOP
1336414,DESKTOP DELL PRECISION TOWER 3420 SFF/CORE I5-6600U/16GB RAM/1TB HDD/NVIDIA QUADRO K1200 4GB UNIDAD,DESKTOP
1323134,DESKTOP BEST-PC BEST-I3-8-500-19-W10 PRO UNIDAD,DESKTOP
1337920,LAPTOP LENOVO THINKPAD E450 CORE I3-5005U ARRIENDO 36 MESES,LAPTOP
"1307265,""LAPTOP DELL LATITUDE E5470 14"""" CORE I5 6200U/4GB RAM/500GB HDD/3 AÑOS GARANTIA PSUPPORT UNIDAD"",LAPTOP"
1335275,DESKTOP LENOVO M700 UNIDAD,DESKTOP
1338527,DESKTOP BEST-PC BEST-I7-16-1000 UNIDAD,DESKTOP
1337938,LAPTOP HP 15-AC134LA UNIDAD,LAPTOP
1337922,ALL IN ONE LENOVO THINKCENTRE M700Z (10EY000SCS) ARRIENDO 36 MESES,ALL IN ONE
1333731,DESKTOP AMINORTE I3 FREE DOS SIN MONITOR UNIDAD,DESKTOP
1315620,LAPTOP HP ELITEBOOK 820 G3 CORE I7-6600U UNIDAD,LAPTOP
1247340,DESKTOP TEKNOX TK-I5WDHB1T8-29 UNIDAD,DESKTOP
1335685,DESKTOP DELL PRECISION 3620 MT/ XEON E3-1240/ 16GB RAM/ 256GB SSD + 1TB HDD UNIDAD,DESKTOP
1339269,LAPTOP ASUS X456UB I7 UNIDAD,LAPTOP
1335614,DESKTOP HP WORKSTATION Z840 UNIDAD,DESKTOP
1332719,LAPTOP LENOVO B40-80 UNIDAD,LAPTOP
1335648,ALL IN ONE LENOVO THINKCENTRE M73Z (10BBA0XNCS) UNIDAD,ALL IN ONE
1283193,DESKTOP ARTEC NETANYA I5 6TA SILVER (1T-M22-V2G-WP) UNIDAD,DESKTOP
1322138,ALL IN ONE LENOVO THINKCENTRE M700Z I5 (10F1A01QCS) 256SSD UNIDAD,ALL IN ONE
1332838,DESKTOP SUNSHINE INTEL G1820 2.7GHZ 4GB 500GB DVD-RW UNIDAD,DESKTOP
1337964,ALL IN ONE HP AIO 205 G2 (P5V26LT) UNIDAD,ALL IN ONE
1314091,DESKTOP LENOVO THINKSTATION P300 E3-1241V3 (30AJA0KCCL) UNIDAD,DESKTOP
1335591,DESKTOP HP PRODESK 400 G3 CORI3 4GB 1TB WIND10 PRO(T6K29LT) UNIDAD,DESKTOP
1332037,LAPTOP ACER TRAVELMATE P238 UNIDAD,LAPTOP
1333153,DESKTOP BEST-PC BEST-I7-16-1000-22-W10PRO UNIDAD,DESKTOP
"1330464,""LAPTOP APPLE MACBOOK PRO 13"""" (MD101CI/A) UNIDAD"",LAPTOP"
1340986,LAPTOP LENOVO 20FCA06NCL UNIDAD,LAPTOP
"1337470,""DESKTOP HP PRODESK 400 G3 SFF + HP MONITOR 19.45"""" UNIDAD"",DESKTOP"
1340984,LAPTOP ASUS ROG G752VY-GC454T UNIDAD,LAPTOP
1341482,LAPTOP HP ZBOOK 17 G3 MOBILE UNIDAD,LAPTOP
1333502,LAPTOP DELL LATITUDE E7470/CORE I7 6600U/8GB DDR4/LECTOR HUELLAS/256 GB SSD/ 3YR UNIDAD,LAPTOP
1337918,DESKTOP APPLE MAC PRO MD878CIA UNIDAD,DESKTOP
1340760,ALL IN ONE LENOVO THINKCENTRE M700Z (10EYCTO1WW) UNIDAD,ALL IN ONE
"1339426,""ALL IN ONE DELL OPTIPLEX 3240/NO TOUCH 21.5"""" /INTEL CORE I5-6500 /8GB RAM/ 1TB HDD ARRIENDO 12 MESES"",ALL IN ONE"
1293407,LAPTOP ACER ASPIRE ONE CLOUDBOOK UNIDAD,LAPTOP
1339072,LAPTOP HP 240 G5 (W6B87LT) UNIDAD,LAPTOP
1331024,LAPTOP LENOVO NOTEBOOK TP E460 I3-6100U 4G 500 W10P  ARRIENDO 12 MESES,LAPTOP
1339404,LAPTOP ASUS X556UB I5 UNIDAD,LAPTOP
1340344,DESKTOP MINIBOX FANLESS PRO5 UNIDAD,DESKTOP
"1335185,""LAPTOP DELL LATITUDE E5570/ 15.6""""/CORE I7-6700/16GB RAM/512 GB SSD/AMD RADEON R7 M360 2GB/ UNIDAD"",LAPTOP"
1341483,LAPTOP HP 240 G5 /4GB/1TB/W10H UNIDAD,LAPTOP
1335650,LAPTOP HP ELITEBOOK 840 G3 (V1H36LT#ABM) UNIDAD,LAPTOP
1332145,DESKTOP BEST-PC BEST-I5-8-500-W10PRO UNIDAD,DESKTOP
1333948,DESKTOP HP ELITEDESK 800 G2 SFF +  HP MONITOR V222 UNIDAD,DESKTOP
1332130,DESKTOP BEST-PC BEST-I5-4-500-19-W10PRO UNIDAD,DESKTOP
1338526,DESKTOP BEST-PC BEST-I7-8-500 UNIDAD,DESKTOP
1333149,DESKTOP BEST-PC BEST-I7-16-1000-19 UNIDAD,DESKTOP
1341035,ALL IN ONE HP PAVILION 27-N101LA 27 PULGADAS UNIDAD,ALL IN ONE
1260305,DESKTOP LANIX S601-G3250  UNIDAD,DESKTOP
1335700,LAPTOP HP ENVY 17-N103LA(L9M14LA) UNIDAD,LAPTOP
"1342516,""LAPTOP DELL LATITUDE 3570/15.6"""" HD/CORE I7-6500U/8GB RAM/1TB HDD/NVIDIA GEFORCE 920M 2GB UNIDAD"",LAPTOP"
1333671,LAPTOP LENOVO T460 (20FMA012CL) ARRIENDO 24 MESES,LAPTOP
1335646,LAPTOP LENOVO THINKPAD T450 I3 (20BUA0BMCL) ARRIENDO 36 MESES,LAPTOP
1337921,LAPTOP LENOVO THINKPAD L450 CORE I5-5200U ARRIENDO 36 MESES,LAPTOP
1340999,LAPTOP HP 240 G5 (W6C10LA) UNIDAD,LAPTOP
1333698,ALL IN ONE LENOVO THINKCENTRE M700Z AIO (CTO-10F1000) UNIDAD,ALL IN ONE
1341477,ALL IN ONE HP PAVILION 23-Q158LA TOUCHSMART UNIDAD,ALL IN ONE
1301712,LAPTOP LENOVO THINKPAD T460 ARRIENDO 36 MESES,LAPTOP
"1333072,""LAPTOP LENOVO THINKPAD P50 I7 6820HQ. 64GB RAM. 1TB SSD. 15.6"""".NV QUADRO 2GB ARRIENDO 36 MESES"",LAPTOP"
1301713,LAPTOP LENOVO THINKPAD X1 CARBÓN ARRIENDO 36 MESES,LAPTOP
1333494,DESKTOP ARTEC CELERON 6TA (CPU) UNIDAD,DESKTOP
1342763,LAPTOP LANIX NEURON A V.10W UNIDAD,LAPTOP
"1342754,""LAPTOP DELL LATITUDE 7275 2 EN 1/ 12.5"""" FHD TOUCH/ CORE M7-6Y75/8GB RAM/ 256GB SSD/WIN 10 PRO UNIDAD"",LAPTOP"
1342755,ALL IN ONE DELL INSPIRON 24 7459 AIO/ CORE I7-6700HQ/ 12GB RAM/ 1TB HDD + 32GB SSD/WIN 10H UNIDAD,ALL IN ONE
1341009,LAPTOP HP 240 G5 (W6C05LA) UNIDAD,LAPTOP
"1343299,""LAPTOP HP PROBOOK 450 G3 I5-6200U 4GB/1TB DVDRW 15.6"""" W10 PRO UNIDAD"",LAPTOP"
1336861,DESKTOP HP PRODESK 600 MINI (P5V22LT#ABM) UNIDAD,DESKTOP
1344431,LAPTOP HP 14-AC154LA (L9L83LA)  UNIDAD,LAPTOP
"1343400,""LAPTOP HP 240 G5 I5-6200U 4GB/1TB DVDRW 14"""" W10 PRO UNIDAD"",LAPTOP"
"1315356,""LAPTOP DELL LATITUDE 7450 /CORE I5-5300U VPRO / 4GB RAM/ 500GB HDD/ WIN 7 PRO SP / 14"""" UNIDAD"",LAPTOP"
1341391,DESKTOP LENOVO S510 I3 UNIDAD,DESKTOP
"1337435,""DESKTOP HP PRODESK 400 G3 SFF INCLUYE HP MONITOR 19.45"""" Y H&B 2016 UNIDAD"",DESKTOP"
1343452,LAPTOP LENOVO THINKPAD P50 (20EQA05JCL) ARRIENDO 36 MESES,LAPTOP
1339267,LAPTOP ASUS GL552VX UNIDAD,LAPTOP
1342759,LAPTOP DELL LATITUDE E5470/14 PULGADAS/CORE I7-6600U/8GB RAM/256GB SSD/AMD RADEON R7 360 2GB UNIDAD,LAPTOP
1337896,LAPTOP HP X360 11-P101LA CEL 2GB 32GB SSD 11.6-HD TCH W10 UNIDAD,LAPTOP
1335102,DESKTOP BEST-PC BEST-I3-8-500-22-W10PRO UNIDAD,DESKTOP
"1343398,""LAPTOP HP 240 G5 CELERON N3060 4GB/500GB DVD 14"""" W10 HOME UNIDAD"",LAPTOP"
1339513,LAPTOP DELL PRECISION MOBILE 3510/CORE I7-6700HQ/8GB RAM/1TB HDD/AMD FIREPRO W5130M 2GB UNIDAD,LAPTOP
1255133,DESKTOP TEKNOX TK-I3FD1T8M-22 UNIDAD,DESKTOP
1333109,DESKTOP BEST-PC BEST-I7-16-1000-22 UNIDAD,DESKTOP
1343932,LAPTOP LENOVO B41-30 (80LF000PCL) UNIDAD,LAPTOP
"1332807,""LAPTOP DELL INSPIRION 13-7348 CORI5 8GB 500GB 13.3"""" TOUCHPAD WIND10 UNIDAD"",LAPTOP"
1257738,DESKTOP ARTEC NETANYA I5 (WP) UNIDAD,DESKTOP
1343395,DESKTOP LENOVO M700 CORE I5 1TB 4G WINDOWS 10 PRO UNIDAD,DESKTOP
"1342521,""LAPTOP DELL LATITUDE E5570 /15.6"""" FHD /CORE I7-6600U/ 8GB RAM/ 1TB HDD/ RADEON R7 M360 2GB/ UNIDAD"",LAPTOP"
1345182,LAPTOP ASUS ZENBOOK PRO UX501VW UNIDAD ,LAPTOP
1332147,DESKTOP BEST-PC BEST-I5-8-500-W10H UNIDAD,DESKTOP
1344437,LAPTOP HP PAVILION 15-AK003LA (P0E03LA) UNIDAD,LAPTOP
1333092,DESKTOP BEST-PC BEST-I5-8-500-22-W10PRO UNIDAD,DESKTOP
1315259,DESKTOP HP PRODESK 400 G2.5 SFF (P0D32LT) ARRIENDO 36 MESES,DESKTOP
1343554,ALL IN ONE LENOVO C540 TOUCH UNIDAD,ALL IN ONE
1332122,DESKTOP BEST-PC BEST-I5-4-500-22-W10P-OFF UNIDAD,DESKTOP
"1343308,""ALL IN ONE HP PROONE 400 G2 AIO G4400T 4GB/500GB W7P6 20"""" UNIDAD"",ALL IN ONE"
1341468,DESKTOP HP Z240 SFF I7/16G/1T/WIN ARRIENDO 36 MESES,DESKTOP
"1334151,""ALL IN ONE HP ELITEONE 800 G2 AIO 23"""" (P4K59LT) ARRIENDO 24 MESES"",ALL IN ONE"
"1343391,""ALL IN ONE LENOVO S200Z CEL N3050 4GB 500GB 19.5"""" WIN 10 HOME UNIDAD"",ALL IN ONE"
1335641,ALL IN ONE LENOVO THINKCENTRE M73Z G3420 (10BBA106CS) ARRIENDO 24 MESES,ALL IN ONE
"1343393,""LAPTOP LENOVO B4080 INTEL CORE I3 4GB 1TB 14"""" WIN 10 HOME UNIDAD"",LAPTOP"
1344436,LAPTOP HP PAVILION 14-AB151LA (P0D82LA)  UNIDAD,LAPTOP
1342414,ALL IN ONE LENOVO THINKCENTRE M700Z (10EYCTO1WW) ARRIENDO 36 MESES,ALL IN ONE
1342768,LAPTOP LANIX NEURON PAD 10.1 UNIDAD,LAPTOP
"1345942,""LAPTOP DELL LATITUDE 7370 2 EN 1/PANTALLA 13.3"""" FHD/CORE M7-6Y75/8GB RAM/512GB SSD/WIN 10PRO UNIDAD"",LAPTOP"
1345595,ALL IN ONE HP 24-G001LA UNIDAD,ALL IN ONE
1343392,ALL IN ONE LENOVO S400Z PENTIUM 4405U 500G 4GB FREE DOS UNIDAD,ALL IN ONE
"1343354,""ALL IN ONE LENOVO C20-00 CELERON N3050 2GB 500GB 19.5"""" WIN 8.1 HOME UNIDAD"",ALL IN ONE"
1340341,DESKTOP MINIBOX FANLESS MULTITASK UNIDAD,DESKTOP
"1343402,""ALL IN ONE HP PROONE 400 G2 CORE I5-6500T 8GB/500GB 20"""" W10 PRO / W7PRO UNIDAD"",ALL IN ONE"
"1339635,""LAPTOP DELL LATITUDE E5570 /15.6""""FHD/ CORE I5-6300HQ/ 8GB RAM/ WIN 7 PRO/ 500 GB HDD UNIDAD"",LAPTOP"
1315253,DESKTOP HP ELITEDESK 800 G2 (P5V79LT) ARRIENDO 36 MESES,DESKTOP
1333112,DESKTOP BEST-PC BEST-I7-16-1000-19-W10PRO UNIDAD,DESKTOP
1342760,LAPTOP LANIX NEURON A V.10 UNIDAD,LAPTOP
"1337958,""LAPTOP HP ENVY 15-AE101LA CORI5 8GB 1TB WIND10H 64 15.6"""" UNIDAD"",LAPTOP"
1322779,LAPTOP LENOVO ULTRABOOK THINKPAD X260 I5 (20F6006FCL) UNIDAD,LAPTOP
1322781,LAPTOP LENOVO ULTRABOOK THINKPAD X260 I5 (20F6006FCL/CTO) UNIDAD,LAPTOP
1334807,DESKTOP LENOVO M900 TINY I5 256SSD (10FLA068CS) MT UNIDAD,DESKTOP
1334469,LAPTOP TOSHIBA Z30-C1322CL UNIDAD,LAPTOP
1283212,DESKTOP ARTEC NETIVOT I3 6TA (M20) UNIDAD,DESKTOP
1341480,DESKTOP SCG INTEL PENTIUM G3250/4GB/1TB UNIDAD,DESKTOP
1338438,ALL IN ONE LENOVO THINKCENTRE M800Z CORI5 8GB 500GB WIND10 UNIDAD,ALL IN ONE
"1343407,""LAPTOP HP SPECTRE PRO X360 G2 CORE I7-6600U 8GB/256GB 13.3"""" W10 PRO UNIDAD"",LAPTOP"
1342787,DESKTOP LANIX S601-I5-6400 UNIDAD,DESKTOP
1344434,LAPTOP HP ENVY 15-AE105LA (P0D92LA)  UNIDAD,LAPTOP
"1343355,""LAPTOP LENOVO B4130 CELERON N3050 4GB 500GB 14"""" WIN 10 HOME UNIDAD "",LAPTOP"
1323045,LAPTOP ASUS X455LJ UNIDAD,LAPTOP
1345687,LAPTOP DELL LATITUDE E5470/ 14 PULGADAS/CORE I7-6600U/ 8GB RAM/1TB HDD UNIDAD,LAPTOP
1335586,DESKTOP HP PRODESK 400 G3 CORI3 4GB 1TB WIND10 PRO UNIDAD,DESKTOP
1343311,DESKTOP HP PRODESK 400 G3 CORE I5-6500 4GB/1TB DVDRW FREEDOS UNIDAD,DESKTOP
1337960,ALL IN ONE HP ELITEONE 800 G2 (P4K60LT) UNIDAD,ALL IN ONE
1341479,DESKTOP SCG INTEL CORE I3-4170 4G/1TB UNIDAD,DESKTOP
1342758,DESKTOP DELL OPTIPLEX 3040 SFF/ CORE I7-6700/ 16GB RAM/ 1TB HDD/ SIN MONITOR UNIDAD,DESKTOP
"1343482,""DESKTOP LENOVO M900 SFF CORE I7 6700 16GB RAM 500 HDU CON MONITOR 19"""" UNIDAD"",DESKTOP"
"1338436,""LAPTOP LENOVO THINKPAD T460 CORI5 8GB 500GB WIND10 14"""" UNIDAD"",LAPTOP"
"1337895,""LAPTOP HP 14-AC136LA CEL 2GB 32GB WIND10 14"""" UNIDAD"",LAPTOP"
1335226,LAPTOP LENOVO THINKPAD E460 (20ET0011CL) UNIDAD,LAPTOP
1342757,DESKTOP DELL OPTIPLEX 3040 MICRO/ CORE I7-6700T/ 8GB RAM/ 1TB HDD/SIN MONITOR UNIDAD,DESKTOP
1342756,DESKTOP DELL OPTIPLEX 3040 MICRO/ CORE I5-6500T/ 8GB RAM/ 1TB HDD/SIN MONITOR UNIDAD,DESKTOP
1333739,ALL IN ONE HP ENVY 27-P002LA ARRIENDO 12 MESES,ALL IN ONE
1343515,LAPTOP LENOVO THINKPAD T460 (20FMAHMCL) ARRIENDO 24 MESES,LAPTOP
1315344,ALL IN ONE HP PROONE 600 G2 AIO (CTO- P5W42LT) ARRIENDO 24 MESES,ALL IN ONE
1338906,DESKTOP LANIX S601-I3-6100M UNIDAD,DESKTOP
1348285,ALL IN ONE DELL OPTIPLEX 3240 AIO/ CORE I3-6100/ 4GB RAM/ 500GB HDD/ WIN 7 PRO UNIDAD,ALL IN ONE
1348299,LAPTOP LENOVO G4080 UNIDAD,LAPTOP
1343658,DESKTOP MINIBOX FANLESS PRO5-8GB RAM UNIDAD,DESKTOP
1343397,DESKTOP HP ELITEDESK 800 G2 CORE I5-6500 4GB/1TB DVD W10 PRO / W7 PRO UNIDAD,DESKTOP
1285106,LAPTOP HP ELITEBOOK 820 G2 (T3L49LT) UNIDAD,LAPTOP
1337945,LAPTOP HP 240 G4 I3-5005U 4GB/500GB ARRIENDO 36 MESES,LAPTOP
1349392,LAPTOP HP X2 210 Z8300 2GB/32GB 10.1 WINDOWS 10 (T4L98LT) ARRIENDO 24 MESES,LAPTOP
1314139,DESKTOP HP ELITEDESK 705 G2 SFF UNIDAD,DESKTOP
1337162,ALL IN ONE LENOVO THINKCENTRE M700Z CORI5 8GB 500GB WIND10 UNIDAD,ALL IN ONE
1344412,LAPTOP HP AMD 245 G4 UNIDAD,LAPTOP
1333503,DESKTOP DELL OPTIPLEX 3040 SFF/ CORE I5 6500/ 8GB RAM/ 500GB HDD/ AMD RADEON R5 340X 2GB UNIDAD,DESKTOP
1335229,DESKTOP LENOVO THINKCENTRE M700 SMALL FORM FACTOR (10GTA02ACS) UNIDAD,DESKTOP
1345788,DESKTOP LANIX S601-I7-6700WM UNIDAD,DESKTOP
1343540,LAPTOP LENOVO THINKPAD T460 (20FMAHMCL) UNIDAD,LAPTOP
1338908,DESKTOP LANIX S601-I3-6100WM UNIDAD,DESKTOP
1343662,DESKTOP MINIBOX FANLESS PRO3 UNIDAD,DESKTOP
1349281,LAPTOP HP PAVILION 15-AB181LA (P0D79LA) UNIDAD,LAPTOP
1333694,ALL IN ONE LENOVO THINKCENTRE M700Z AIO (CTO-10F1000) ARRIENDO 36 MESES,ALL IN ONE
1335135,LAPTOP HP ELITEBOOK 840 G3 I5-6200U UNIDAD,LAPTOP
1335136,ALL IN ONE HP PROONE 600 G2 21.5-IN NON-TOUCH ALL-IN-ONE  UNIDAD,ALL IN ONE
1337531,LAPTOP LENOVO THINKPAD T460S(20FAA06ACL) ARRIENDO 36 MESES,LAPTOP
1353110,DESKTOP HP 260 G1 MINI DESKTOP/I3-6100U 4GB/500GB W10PRO/W7PRO UNIDAD,DESKTOP
1333083,DESKTOP BEST-PC BEST-I7-8-500-19 UNIDAD,DESKTOP
1332159,DESKTOP BEST-PC BEST-I3-4-500-19-W10H UNIDAD,DESKTOP
1332164,DESKTOP BEST-PC BEST-I3-8-500-22-W10H UNIDAD,DESKTOP
1343938,LAPTOP LENOVO B4080 (80F600D2LM) UNIDAD,LAPTOP
"1294271,""LAPTOP DELL LATITUDE E7470 14"""" FULL HD/ INTEL CORE I5-6300U 6TA GEN/ 8GB RAM DDR4/ 256GB SSD UNIDAD"",LAPTOP"
1335642,LAPTOP HP ELITEBOOK 840 G3 (V1H33LT#ABM) ARRIENDO 36 MESES,LAPTOP
"1342491,""LAPTOP DELL PRECISION 3510 /15.6"""" FHD/ CORE I7-6700HQ/ 16GB RAM/ 512GB SSD/WIN 10 PRO UNIDAD"",LAPTOP"
1337819,DESKTOP PRODATA INTEL CELERON G3900 UNIDAD,DESKTOP
1333696,ALL IN ONE LENOVO THINKCENTRE M700Z AIO (CTO-10F1000) ARRIENDO 12 MESES,ALL IN ONE
1348301,ALL IN ONE HP 24-G001 UNIDAD,ALL IN ONE
1348286,ALL IN ONE DELL OPTIPLEX 3240 AIO/CORE I7-6700/16GB RAM/1TB HDD/RADEON R7 A360 2GB/WIN 7PRO UNIDAD,ALL IN ONE
1353557,LAPTOP HP V7S00LA UNIDAD,LAPTOP
1353560,LAPTOP HP P0E01LA UNIDAD,LAPTOP
1342384,ALL IN ONE LENOVO S400Z(10HB004BCB)-I5/4GB RAM/500GB HDD/FREE UNIDAD,ALL IN ONE
1339828,LAPTOP DELL PRECISION MOBILE 5510/I7-6820HQ/16GB RAM/512GB SSD/NVIDIA QUADRO M1000M/WIN 7PRO UNIDAD,LAPTOP
1353579,LAPTOP HP V7S03LA UNIDAD,LAPTOP
"1353603,""LAPTOP HP 240 G5 CORE I3-5005U 4GB/500GB 14"""" DVD FREEDOS UNIDAD"",LAPTOP"
1355179,ALL IN ONE LENOVO THINKCENTRE M700Z I5 4G 1T W10P UNIDAD,ALL IN ONE
1353556,DESKTOP DELL OPTIPLEX 3046 MICRO/ CORE I7-6700T/ 16GB RAM/ 1TB HDD UNIDAD,DESKTOP
1333752,DESKTOP AMINORTE I5 WINDOWS 10 SIN MONITOR UNIDAD,DESKTOP
1348840,DESKTOP ARTEC WS XEON E3-1220 V3 ARRIENDO 36 MESES,DESKTOP
1353631,ALL IN ONE LENOVO S400Z I5 4GB 500GB 21.5” WIN 10 PRO UNIDAD,ALL IN ONE
1345688,LAPTOP DELL LATITUDE E5470/ 14 PULGADAS/ CORE I5-6300U/ 4GB RAM/ 1TB HDD UNIDAD,LAPTOP
"1353058,""LAPTOP HP 240 G5 CORE I3-5005U 4GB/1TB 14"""" DVD W10 PRO UNIDAD"",LAPTOP"
1316171,LAPTOP LENOVO THINKPAD X1 UNIDAD,LAPTOP
1353617,ALL IN ONE LENOVO THINKCENTRE M700Z AIO I5 4GB 1TB WIN 10 PRO  UNIDAD,ALL IN ONE
"1343314,""LAPTOP HP ELITE X2 1012 G1 CORE M7-6Y75 8GB/256GB 12"""" W10 PRO64 UNIDAD"",LAPTOP"
1333749,DESKTOP AMINORTE I3 WINDOWS 10 SIN MONITOR UNIDAD,DESKTOP
1214743,DESKTOP ARTEC NETANYA I5 (M20-WPOF2) ARRIENDO 12 MESES,DESKTOP
1353062,DESKTOP HP PRODESK 400 G3 CORE I3-6100 4GB/1TB DVD FREEDOS UNIDAD,DESKTOP
"1353558,""LAPTOP DELL VOSTRO 3458 14"""" HD/ CORE I3-5005U/ 4GB RAM/ 500GB HDD UNIDAD"",LAPTOP"
1332078,LAPTOP LENOVO ULTRABOOK THINKPAD X1 YOGA I7 SSD (20FRA01VCL) UNIDAD,LAPTOP
1355174,ALL IN ONE LENOVO THINKCENTRE M700Z I3 4G 1T W10P UNIDAD,ALL IN ONE
1339689,ALL IN ONE LENOVO THINKCENTRE M700Z (10F1A03KCS) UNIDAD,ALL IN ONE
1342790,DESKTOP LANIX S601-I5-6400M UNIDAD,DESKTOP
"1353625,""LAPTOP HP 240 G5 CELERON N3060 4GB/500GB 14"""" FREE DOS UNIDAD"",LAPTOP"
1332160,DESKTOP BEST-PC BEST-I3-4-500-19 UNIDAD,DESKTOP
1354835,LAPTOP LENOVO ULTRABOOK THINKPAD X260 I5 8GB 1TB 12.5” WIN 10 PRO UNIDAD,LAPTOP
1354828,LAPTOP LENOVO THINKPAD L460 I5 4GB 1TB 14” WIN 10 PRO UNIDAD,LAPTOP
1331016,ALL IN ONE HP PROONE 400 G2 AIO ARRIENDO 36 MESES,ALL IN ONE
"1179358,""DESKTOP LANIX S601 I5-4670-M20""""  UNIDAD"",DESKTOP"
1353580,LAPTOP HP V7R67LA UNIDAD,LAPTOP
1314134,DESKTOP DELL OPTIPLEX 7040 SFF ARRIENDO A 36 MESES,DESKTOP
1353549,LAPTOP HP W6C02LT UNIDAD,LAPTOP
1343869,DESKTOP BIP PC I7-6700 8GB 2TB UNIDAD,DESKTOP
1349273,LAPTOP - PAVILION 15-AK002LA (P0D99LA) UNIDAD,LAPTOP
1353552,DESKTOP DELL OPTIPLEX 3046 MICRO/ PENTIUM G4400T/ 4GB RAM/ 500GB HDD UNIDAD,DESKTOP
1356106,LAPTOP HP 240 G5 UNIDAD,LAPTOP
1283202,DESKTOP ARTEC NETANYA I5 6TA (M20) UNIDAD,DESKTOP
